source,description,category,fname,BE_Classification,arousal,valence,dominance,dynamics_rms_mean,dynamics_rms_std,rhythm_attacktime_mean,rhythm_tempo_mean,rhythm_tempo_std,rhythm_pulseclarity_mean,rhythm_eventdensity_mean,rhythm_fluctuationmax_peakposmean,spectral_centroid_mean,spectral_centroid_std,spectral_brightness_mean,spectral_brightness_std,spectral_spread_mean,spectral_spread_std,spectral_skewness_mean,spectral_skewness_std,spectral_kurtosis_mean,spectral_kurtosis_std,spectral_rolloff95_mean,spectral_rolloff95_std,spectral_rolloff85_mean,spectral_rolloff85_std,spectral_spectentropy_mean,spectral_spectentropy_std,spectral_flatness_mean,spectral_flatness_std,spectral_novelty_mean,spectral_novelty_std,spectral_roughness_mean,spectral_irregularity_mean,spectral_inharmonicity_mean,spectral_mfcc_mean_1,spectral_mfcc_mean_2,spectral_mfcc_mean_3,spectral_mfcc_mean_4,spectral_mfcc_mean_5,spectral_mfcc_mean_6,spectral_mfcc_mean_7,spectral_mfcc_mean_8,spectral_mfcc_mean_9,spectral_mfcc_mean_10,spectral_mfcc_mean_11,spectral_mfcc_mean_12,spectral_mfcc_mean_13,spectral_mfcc_std_1,spectral_mfcc_std_2,spectral_mfcc_std_3,spectral_mfcc_std_4,spectral_mfcc_std_5,spectral_mfcc_std_6,spectral_mfcc_std_7,spectral_mfcc_std_8,spectral_mfcc_std_9,spectral_mfcc_std_10,spectral_mfcc_std_11,spectral_mfcc_std_12,spectral_mfcc_std_13,timbre_lowenergy_mean,timbre_lowenergy_std,timbre_spectralflux_mean,timbre_spectralflux_std,pitch_pitch_mean,tonal_keyclarity_mean,tonal_keyclarity_std,tonal_mode_mean,tonal_mode_std,tonal_hcdf_mean,tonal_hcdf_std
Expanded,BGM8,Music,46,FH,5.681818182,4.590909091,5.14 ,0.071737,0.023828,0.033383,130.074045,2.739784,0.211909,2.833333,2.365867,2434.280977,551.058217,0.575088,0.072326,2277.279944,419.659206,2.400776,0.763559,14.857006,7.616006,6178.219784,1191.926635,4606.476907,1395.075429,0.761609,0.019279,0.072549,0.025413,0.114938,0.16803,377.48203,0.651889,0.452634,1.938359,-0.693261,0.654692,0.067467,0.096434,0.266931,-0.001708,0.038574,-0.221542,-0.059729,0.279572,-0.165232,0.410843,0.455437,0.452027,0.427668,0.349467,0.450149,0.262461,0.320174,0.305195,0.426324,0.284315,0.359323,0.27277,0.188771,5.383134,1.679292,41.626817,14.217485,673.285673,0.585795,0.117014,0.008815,0.092916,0.111762,0.069399
Expanded,BGM9,Music,48,U,5.727272727,5,4.45 ,0.116824,0.040305,0.014729,111.526121,31.445685,0.190329,4.333333,1.781002,1014.054028,118.72005,0.174535,0.033741,1537.652438,226.603018,5.864553,0.8624,57.638457,13.460433,3391.929978,583.627114,1736.26091,298.748347,0.681312,0.019795,0.033038,0.01149,0.060473,0.120506,733.856031,0.492426,0.458347,4.396469,-0.455039,0.79675,-0.287282,0.448564,-0.173722,0.183992,-0.200766,0.117257,-0.072056,0.133751,-0.068342,0.026729,0.476015,0.368109,0.51273,0.387876,0.210322,0.246906,0.215611,0.215069,0.187652,0.162311,0.152248,0.144813,0.15891,5.26029,2.334336,86.451952,31.552691,396.515183,0.553585,0.112255,-0.05575,0.103231,0.251433,0.110606
Expanded,Sci-Fi13,Sound Effect,49,F,5.136363636,3.863636364,4.59 ,0.072833,0.023108,0.028701,139.885298,31.32793,0.202291,4.333333,3.094748,1955.153579,289.671474,0.492354,0.076983,1814.485277,216.589722,3.701436,1.019479,29.114409,11.810954,4866.368193,945.631948,3222.968606,803.432979,0.733058,0.026418,0.048307,0.011529,0.094972,0.137964,314.576617,0.791834,0.410891,2.476187,-1.294412,0.472754,-0.392635,-0.138586,0.120555,0.085228,0.010055,0.015008,0.027846,0.05553,-0.3297,-0.272306,0.596154,0.573683,0.459609,0.493212,0.460833,0.393086,0.44563,0.384584,0.297209,0.275934,0.323105,0.260131,0.254447,5.453038,1.784167,57.337657,25.518135,776.923684,0.551151,0.122629,-0.04527,0.098555,0.207685,0.118588
Expanded,BGM10,Music,50,H,5.75,5.625,4.50 ,0.119058,0.034597,0.022894,127.563677,9.514443,0.261741,2.666667,3.405328,2314.001055,401.919264,0.225304,0.055951,4321.374746,343.73481,2.626725,0.36121,9.229679,2.087555,13613.53428,1423.506642,4308.127227,2023.506252,0.646509,0.054015,0.135382,0.035936,0.050808,0.113639,160.615296,1.186212,0.365365,4.265565,0.848006,0.085854,0.664802,-0.224389,0.063532,-0.228608,0.062051,0.417412,0.121304,0.117296,-0.294368,-0.197342,0.413333,0.488686,0.322609,0.431926,0.30178,0.280174,0.247197,0.308629,0.350227,0.358856,0.315762,0.281303,0.263639,5.765585,1.366198,36.902713,20.403038,293.767747,0.511551,0.066498,-0.074406,0.053878,0.064175,0.048782
Expanded,Suspense Film11,Sound Effect,51,U,4.772727273,5.318181818,5.64 ,0.081541,0.024598,0.030002,125.992122,30.564646,0.189196,2.666667,2.852894,3358.83983,439.960667,0.504685,0.064343,4255.071667,387.421596,2.188189,0.336553,7.823641,1.903327,13116.42362,1701.16985,6767.912771,1520.869159,0.775614,0.024893,0.224977,0.026767,0.086961,0.158083,141.180471,0.676357,0.404457,2.054334,-0.208157,0.166518,-0.197611,-0.133363,-0.44486,-0.402852,-0.328041,-0.071729,0.06314,0.109407,-0.388594,-0.327813,0.396298,0.363944,0.282164,0.316491,0.288575,0.268052,0.249724,0.268518,0.361825,0.391987,0.267932,0.347324,0.279547,5.561702,1.02356,51.270239,16.167331,486.986739,0.743827,0.069223,-0.026869,0.114015,0.121775,0.084851
Expanded,Detective Thriller1,Sound Effect,52,F,5.75,4,3.42 ,0.069981,0.026297,0.023529,169.77144,32.57987,0.140893,4.833333,2.633817,1884.69847,330.244496,0.406226,0.063122,2051.771,294.155242,3.756137,0.730347,25.751877,8.719635,5641.151764,1389.722491,3213.876188,864.798231,0.725451,0.024194,0.068327,0.021437,0.082588,0.171929,189.414112,0.998563,0.389861,2.72377,-1.021036,0.258672,-0.401176,0.006203,-0.166171,-0.086637,-0.240736,-0.310121,0.214896,0.124341,-0.309221,-0.19307,0.467707,0.31355,0.202364,0.208023,0.269207,0.272333,0.161228,0.184608,0.30744,0.242282,0.20675,0.191795,0.16205,5.224786,1.949141,48.653591,19.603157,341.282439,0.726015,0.065903,0.046293,0.094769,0.122835,0.073403
Expanded,BGM11,Music,54,H,6.045454545,6.272727273,5.68 ,0.1072,0.02223,0.0222,139.054821,39.54325,0.126394,4.5,2.786117,3319.794521,261.306271,0.436029,0.055468,4684.225197,238.354655,2.164251,0.208222,6.911158,1.049785,15152.75286,702.627065,7146.230428,1225.203321,0.78823,0.018751,0.284057,0.025738,0.063369,0.142122,416.424944,0.898309,0.421706,2.945268,-0.937408,-0.18625,-0.376067,-0.407315,-0.367814,-0.459871,-0.059111,0.033733,-0.102349,-0.26802,-0.104414,-0.195944,0.498205,0.571234,0.257368,0.260061,0.174979,0.225061,0.203514,0.199824,0.275632,0.232653,0.156305,0.206928,0.177129,5.023547,0.957646,71.419674,17.79907,573.641737,0.585856,0.116499,-0.030623,0.112998,0.151288,0.095573
Expanded,Detective Thriller2,Sound Effect,55,FH,6.625,5,4.13 ,0.06495,0.030254,0.025023,139.543232,19.539721,0.137691,2.5,2.190636,4737.614225,674.541747,0.724667,0.06826,3968.102289,622.261674,0.967197,0.266871,3.817918,0.97833,12145.23269,2195.75154,8931.954252,1495.365233,0.864755,0.025419,0.258193,0.087771,0.056081,0.121194,313.85421,0.726333,0.469116,0.886976,-0.09489,-0.091434,0.276481,0.172514,0.084832,0.104835,-0.186015,-0.149986,-0.457291,-0.224246,-0.003411,-0.051311,0.806002,0.447176,0.350245,0.516128,0.322022,0.295831,0.23433,0.384942,0.292357,0.331842,0.303695,0.206099,0.224822,5.561177,1.615825,51.077995,23.876897,646.682848,0.562481,0.154138,-0.08057,0.052989,0.125225,0.128734
Expanded,Sci-Fi14,Sound Effect,56,F,6.166666667,2.75,3.88 ,0.083928,0.031104,0.024557,126.491637,22.652795,0.13932,4.166667,2.845663,4114.131675,693.912897,0.590179,0.071352,4518.690228,615.232437,1.79012,0.337518,5.977083,1.71201,14378.50357,2162.988951,8404.796597,1891.919835,0.839373,0.025313,0.324535,0.067216,0.065018,0.112905,396.832654,0.584331,0.439771,1.522304,-0.648393,-0.481276,-0.707824,-0.21512,-0.291002,-0.23489,-0.24593,-0.124311,-0.140702,-0.215158,-0.390305,-0.32083,0.365861,0.308685,0.437944,0.32525,0.280678,0.324841,0.309541,0.26542,0.24988,0.254993,0.219946,0.226133,0.211963,5.43765,1.699071,75.211759,28.695563,648.205086,0.510714,0.145684,-0.037159,0.095862,0.199648,0.102385
Expanded,Suspense Film12,Sound Effect,57,H,6.045454545,5.636363636,4.64 ,0.075822,0.024552,0.033147,95.947995,42.450192,0.125805,3.5,2.999483,4005.468914,1292.254493,0.649316,0.082966,4019.070589,1144.187348,1.899616,0.76305,7.980846,5.047622,12339.30425,4106.802787,7835.016311,3154.382301,0.819452,0.055036,0.281623,0.139721,0.084283,0.135775,208.028144,0.911048,0.390008,1.288215,-0.524886,0.185667,-0.232339,-0.07911,-0.043021,-0.04954,0.054375,0.107717,-0.177203,-0.304794,-0.283801,-0.320369,0.399674,0.449503,0.331422,0.226891,0.230964,0.204014,0.302248,0.440886,0.527193,0.345898,0.204182,0.246424,0.232361,5.698727,2.14016,47.728156,14.698554,326.30093,0.505932,0.088897,-0.038886,0.078968,0.147074,0.119181
Expanded,HorrorFilm21,Sound Effect,58,F,6.636363636,3.681818182,4.09 ,0.081696,0.021313,0.018589,87.291909,36.258962,0.218232,4.833333,1.963545,2518.101485,661.193204,0.388874,0.09298,3532.946536,641.971607,2.547809,0.683728,10.984135,6.258911,10025.46295,2433.765192,5192.565254,1520.644554,0.779183,0.039888,0.185617,0.066372,0.075917,0.141726,317.901484,0.44947,0.475662,2.56013,0.55223,0.542238,-0.164725,0.160086,0.031739,0.120636,0.036673,0.273121,0.147769,0.131394,-0.173804,-0.285223,0.550593,0.309908,0.324241,0.284588,0.211417,0.201956,0.195988,0.150803,0.200311,0.168695,0.196178,0.174288,0.206743,5.453126,1.749737,65.07842,20.512952,507.90394,0.402232,0.107122,-0.003324,0.095331,0.248411,0.124482
Expanded,Electronic Sound38,Electric sound,60,U,4.833333333,4.666666667,4.96 ,0.102246,0.037718,0.018383,178.127833,6.952784,0.167586,3,2.616785,4612.962574,742.672865,0.430676,0.073581,5906.013486,311.16553,1.290901,0.287729,3.516765,0.826885,17701.88297,660.397037,11818.18508,1474.764039,0.799342,0.038942,0.372624,0.061646,0.095139,0.176235,175.648481,0.748295,0.384938,3.336692,0.942482,-0.200314,0.290367,0.155433,0.089044,-0.006476,-0.062352,-0.06968,-0.02278,0.060319,-0.020407,-0.106098,0.532576,0.624531,0.255854,0.310513,0.278253,0.206218,0.238284,0.256272,0.219452,0.183934,0.218645,0.246805,0.205256,5.472856,1.745691,53.417552,21.820353,226.426986,0.580239,0.101861,-0.069696,0.051821,0.078879,0.097162
Expanded,Suspense Film13,Sound Effect,62,F,5.590909091,3.590909091,4.32 ,0.116489,0.050091,0.023573,131.087081,41.676969,0.160308,2,2.40011,3387.966693,1070.963754,0.319193,0.086239,5028.831683,966.507784,1.934234,0.613529,6.22852,3.130948,14447.33774,3377.20036,9076.830748,3762.113187,0.657134,0.066652,0.197083,0.064035,0.040454,0.091263,231.922508,0.713839,0.295003,3.540327,0.575109,-0.491818,0.149965,-0.68104,-0.539739,-0.166009,0.171121,0.208913,-0.162292,-0.55964,-0.498193,-0.360204,0.747048,1.528669,0.532655,0.508265,0.598149,0.594789,0.499079,0.296154,0.368495,0.617229,0.450039,0.366704,0.42919,5.613155,1.825708,45.382777,33.519156,519.576054,0.49824,0.12367,-0.06134,0.073964,0.120854,0.154201
Expanded,Suspense Film14,Sound Effect,63,FH,5.72,4.76,3.92 ,0.081602,0.03768,0.019244,136.073834,13.874153,0.307396,3.166667,2.240557,2755.662657,361.141021,0.734424,0.078432,2278.834165,460.336786,3.105978,0.573346,19.554415,5.965131,6538.660741,1598.52464,4108.291894,830.604951,0.751864,0.032998,0.078086,0.02857,0.075212,0.140651,361.86107,0.945607,0.319727,1.020867,-1.281418,0.873809,-0.26197,0.15562,0.104426,0.275277,-0.226696,-0.100185,0.208319,0.117838,-0.242027,0.167163,0.768099,0.338082,0.239651,0.303675,0.336647,0.246656,0.227605,0.409756,0.270725,0.33622,0.225453,0.262804,0.230685,5.887432,1.686989,58.728559,30.608211,1146.385686,0.485145,0.114071,-0.043991,0.072157,0.153774,0.157437
Expanded,Documentary1,Sound Effect,64,U,3.954545455,5.136363636,4.45 ,0.068572,0.020718,0.012911,122.244454,48.527883,0.154517,2.5,2.722914,713.599013,165.22087,0.052893,0.025228,1533.790317,341.201808,9.129189,1.809992,106.441081,46.355665,1463.08655,332.371899,892.231425,284.574367,0.588027,0.037276,0.029053,0.011577,0.07848,0.149393,159.777571,0.766424,0.423845,6.305396,-0.002765,0.15536,0.080611,0.321183,0.161055,0.085417,0.078162,0.093114,0.091171,0.052136,0.019141,0.003109,0.756545,1.04781,0.869275,0.357755,0.312874,0.247548,0.219027,0.169574,0.294934,0.198999,0.227557,0.168084,0.145636,5.073931,2.383499,32.466957,12.536189,510.131087,0.65286,0.077696,-0.010634,0.081955,0.093956,0.067335
Expanded,Tang Music1,Music,65,FH,5.125,4.958333333,5.13 ,0.082244,0.027985,0.015352,103.473023,24.404992,0.189906,3.833333,2.350962,1663.319704,527.790884,0.285181,0.110583,2765.865149,498.562718,3.565129,1.525547,21.371716,18.170139,6876.285001,2222.334465,3335.094057,1305.380673,0.700781,0.049446,0.088385,0.027641,0.065231,0.127085,244.297024,0.42247,0.456669,2.818105,0.435112,0.745677,-5.00E-05,0.398051,0.327559,0.125743,0.059493,0.017314,0.061729,0.173311,-0.197296,0.46032,0.989198,0.360766,0.344391,0.376012,0.360465,0.324569,0.275287,0.210455,0.274534,0.274206,0.249828,0.278782,0.30451,5.724567,1.621849,54.8579,21.977959,328.393002,0.458825,0.121991,-0.000104,0.091754,0.206565,0.160457
Expanded,Tang Music2,Music,66,FH,5.227272727,5.045454545,5.14 ,0.077635,0.025929,0.015379,83.072824,13.744482,0.320582,2.166667,2.837824,2457.779673,649.931735,0.369685,0.095179,3628.838665,704.423574,2.331068,0.58064,9.555988,3.869239,10064.97052,2518.288699,5665.574946,1963.469687,0.745992,0.032635,0.141091,0.043339,0.085605,0.152107,216.70684,0.4562,0.458622,2.394983,0.555348,0.635748,0.191275,0.544993,0.382029,-0.071034,0.160157,0.216816,-0.089775,0.097729,0.124864,-0.000821,0.760336,0.356419,0.499286,0.357086,0.224019,0.279943,0.24624,0.230488,0.239897,0.174256,0.211111,0.261665,0.262177,5.91392,0.993192,47.802912,20.531378,270.940493,0.476286,0.121978,-0.009166,0.101145,0.175174,0.14424
Expanded,Suspense Film15,Sound Effect,68,H,4.791666667,6.041666667,5.71 ,0.071189,0.030042,0.01405,123.086484,31.539462,0.10557,2.666667,3.504161,1344.584246,452.762013,0.141235,0.067852,2729.058456,505.152331,3.602164,1.19112,18.721543,11.135976,7455.690631,2617.730808,2155.808393,2047.676344,0.649311,0.045715,0.0739,0.022343,0.051136,0.115473,140.910014,0.66204,0.442776,4.850509,1.169883,-0.205037,0.410962,0.07539,0.153346,0.028819,0.009324,0.041704,0.054607,-0.04025,0.040576,-0.011572,0.841039,0.835642,0.478655,0.410683,0.280692,0.23225,0.174144,0.193339,0.204261,0.268695,0.178822,0.235671,0.165991,5.586684,1.664684,50.370796,21.406205,476.555986,0.635031,0.127283,-0.07381,0.091823,0.205029,0.15107
Expanded,HorrorFilm22,Sound Effect,69,U,5.181818182,4.818181818,5.36 ,0.085224,0.044566,0.030946,89.333094,54.739106,0.212775,2,2.466105,1541.487933,328.701095,0.321174,0.102888,1799.968785,314.945254,5.358216,1.391829,47.675319,18.98938,4005.130733,1189.611521,2475.462437,632.33592,0.61708,0.044765,0.041602,0.014632,0.097678,0.164294,77.921497,1.0024,0.301642,3.033902,-1.276226,0.574149,-0.395917,-0.042143,-0.495916,-0.32679,-0.389487,0.055043,0.667344,0.342266,-0.307348,-0.358934,0.974872,0.426217,0.373468,0.500199,0.288807,0.507366,0.410362,0.408966,0.416873,0.576782,0.460477,0.356327,0.374331,5.907512,2.188447,41.926249,21.322251,518.042145,0.650972,0.081501,-0.079904,0.062212,0.072681,0.073569
Expanded,Sci-Fi15,Sound Effect,71,F,5.227272727,4.090909091,5.23 ,0.088007,0.029518,0.016572,115.201475,30.419457,0.196572,3.166667,3.468748,1338.758913,456.969482,0.238601,0.120585,1771.938243,376.295085,4.916252,1.863326,43.872183,25.920853,4236.567239,1466.398659,2356.347656,1083.36661,0.701881,0.046189,0.045639,0.021465,0.092225,0.142108,489.465783,0.497763,0.428102,3.891671,-0.153496,0.440192,-0.428842,0.201744,-0.13137,-0.14357,-0.099758,-0.026819,-0.077557,0.082123,-0.083381,0.127734,0.996688,0.434908,0.351227,0.299767,0.310938,0.301215,0.413006,0.290556,0.185985,0.252364,0.283916,0.201307,0.181154,5.607797,2.240375,70.03723,25.20155,463.864341,0.406048,0.123526,-0.059158,0.09459,0.223226,0.110719
Expanded,HorrorFilm1,Sound Effect,75,F,6.125,2.583333333,3.33 ,0.072511,0.023057,0.022839,126.053661,27.93719,0.177079,3.333333,2.55121,1843.917903,203.915499,0.503024,0.079546,1614.780487,134.898903,3.279454,0.596733,29.755291,5.101597,4198.073639,195.106722,3332.420853,213.840462,0.736302,0.017775,0.031026,0.009781,0.122493,0.168284,351.307662,0.723444,0.416579,2.440794,-1.321742,1.071404,-1.004389,0.41212,-0.459113,0.073218,-0.005288,0.016041,-0.134221,-0.161495,-0.143062,-0.002003,0.520359,0.305897,0.22111,0.197561,0.214683,0.215279,0.181734,0.360815,0.346702,0.237833,0.245062,0.234368,0.213681,5.264876,1.968621,49.057106,16.177698,588.243411,0.566886,0.141902,-0.032335,0.079885,0.156972,0.105089
Expanded,Suspense Film16,Sound Effect,76,H,4.666666667,5.416666667,5.21 ,0.070746,0.021154,0.017431,163.831216,1.706478,0.286177,2.5,3.107131,1708.811177,277.323335,0.265667,0.053843,2956.20562,266.246528,3.767373,0.413722,19.49061,3.986293,7139.968681,1143.488744,2682.280294,589.39835,0.678234,0.036972,0.121895,0.022876,0.05307,0.108696,86.264649,0.682157,0.420236,3.504204,-0.043932,0.55413,0.162901,0.314111,0.118542,0.229906,0.265673,0.26875,0.11561,-0.251313,-0.110594,-0.103792,0.300851,0.248796,0.266476,0.222676,0.237775,0.315357,0.330867,0.387027,0.446429,0.35446,0.396598,0.347465,0.303487,5.169167,1.142491,32.223805,7.651871,379.522459,0.456653,0.072892,-0.031039,0.079213,0.153288,0.103687
Expanded,HorrorFilm2,Sound Effect,77,U,5,5.090909091,4.55 ,0.110465,0.089398,0.084158,67.253111,6.491697,0.099495,0.666667,3.429574,1984.390809,605.26097,0.400253,0.154496,2706.546997,463.036653,3.077524,0.767616,17.230966,6.998663,6614.009654,1849.585818,3955.522214,1369.671679,0.643807,0.080344,0.100423,0.041941,0.026886,0.075783,102.391887,0.940182,0.332585,1.594865,0.482895,1.517752,0.555538,0.659795,0.307299,0.315865,-0.252829,-0.124779,-0.218752,-0.130073,-0.016057,-0.24669,0.595419,0.764349,0.366988,0.321965,0.526263,0.5795,0.419125,0.521797,0.56545,0.508867,0.241554,0.360443,0.270361,6.624376,2.087225,27.299519,23.336038,364.873943,0.618473,0.110034,-0.07956,0.034505,0.050044,0.088834
Expanded,Electronic Sound6,Electric sound,78,FH,7.227272727,4.363636364,5.05 ,0.063674,0.0278,0.031478,141.082849,27.517778,0.234484,3.333333,4.057407,3484.936767,347.756442,0.584089,0.077225,3953.43533,184.326443,1.881095,0.281792,6.80741,1.428685,11478.77513,1441.01595,7235.620328,758.616165,0.800955,0.046177,0.199879,0.065591,0.088606,0.166024,123.32971,0.59722,0.302633,1.579679,0.052023,0.44766,0.008941,0.089319,0.043988,0.123166,0.110009,0.067816,-0.089355,-0.091232,0.294759,0.046038,0.435629,0.342265,0.24954,0.266611,0.240284,0.206346,0.207574,0.384422,0.264726,0.230371,0.322674,0.225787,0.196511,5.418848,2.068731,48.222875,26.350216,330.708273,0.576994,0.156887,-0.05261,0.090028,0.25428,0.279068
Expanded,Documentary2,Sound Effect,79,FH,6.083333333,4.666666667,5.25 ,0.045884,0.032816,0.033353,133.566974,16.88186,0.213837,2.666667,2.359679,2960.72751,636.038302,0.463074,0.090661,3592.890181,296.971777,2.185841,0.547797,8.89632,3.157024,10078.41903,1511.271932,6120.243601,1303.904801,0.748472,0.055645,0.170958,0.034202,0.070547,0.153006,46.597614,0.420352,0.28512,1.443204,0.422101,0.242072,-0.092137,0.224515,-0.014608,-0.205853,-0.464303,-0.34553,-0.177765,-0.203498,-0.299473,-0.409403,0.86486,0.266389,0.319533,0.431305,0.399755,0.21626,0.370663,0.522395,0.413028,0.236586,0.281604,0.390019,0.388874,5.580925,2.430632,32.559264,25.852373,366.799985,0.515024,0.230734,-0.052531,0.068146,0.174447,0.240523
Expanded,Crux BGM4,Sound Effect,80,F,5.772727273,4,4.05 ,0.044851,0.036375,0.02127,140.429885,16.640616,0.107782,2,2.318467,2867.920446,1384.197783,0.45457,0.19321,3341.386146,696.015232,2.136133,0.701929,9.214249,4.322028,9761.838879,2622.970293,5933.298432,2233.49472,0.788862,0.066401,0.192867,0.108157,0.036348,0.094944,135.992028,0.321687,0.467517,2.095422,0.546976,0.5355,0.223512,0.31325,0.112063,0.150353,0.088021,-0.002313,-0.016323,0.011851,0.02146,-0.035012,1.128023,0.43451,0.223689,0.19751,0.197733,0.21034,0.160681,0.156616,0.164802,0.144863,0.143106,0.151631,0.203798,5.628385,2.384086,30.382309,25.481855,277.390467,0.502897,0.196569,-0.023203,0.10531,0.214065,0.217525
Expanded,Sci-Fi16,Electric sound,81,F,5.625,3.375,3.88 ,0.061161,0.035705,0.026609,98.873308,20.724505,0.342891,3.666667,3.970049,2516.871775,548.12067,0.577701,0.101153,2255.718145,390.638201,2.491455,1.009985,15.509186,9.087926,6630.920155,1222.61296,4536.70353,1297.06162,0.761214,0.048202,0.070318,0.026943,0.083324,0.144818,101.385562,0.610686,0.404099,1.877666,-0.555569,0.157881,-0.277722,-0.055631,-0.353917,-0.069925,-0.147649,-0.015574,-0.244112,-0.080438,-0.169625,0.14021,0.552759,0.78104,0.359976,0.387262,0.342051,0.353466,0.329225,0.37613,0.285024,0.270665,0.262526,0.223904,0.221036,5.678945,1.83926,62.232317,40.864651,513.62938,0.590466,0.161327,-0.06644,0.089615,0.332406,0.359482
Expanded,HorrorFilm23,Sound Effect,82,F,6.363636364,3.772727273,3.50 ,0.075669,0.023282,0.012844,135.557689,29.222757,0.333153,3.5,2.984328,2795.866023,444.127458,0.444344,0.047043,3836.836384,487.363903,2.213257,0.329669,8.292774,2.190712,11440.12232,1959.089563,5998.528721,1211.071295,0.793056,0.024496,0.220172,0.053131,0.080369,0.151696,211.490801,0.480452,0.461945,2.230922,0.005879,0.567454,-0.029789,0.003349,-0.020714,-0.06369,-0.021553,0.125455,0.105562,0.092646,-0.036514,0.009756,0.230513,0.16681,0.195174,0.180901,0.176126,0.204176,0.260473,0.207091,0.198932,0.198238,0.162124,0.143634,0.148912,5.331157,1.807001,47.293543,16.618652,618.521882,0.491117,0.10091,-0.00193,0.056045,0.17886,0.118262
Expanded,Ballade1,Music,83,HF,5.181818182,4.954545455,5.14 ,0.057585,0.018885,0.018773,153.252904,12.611412,0.124998,3,2.910509,2074.4479,340.168197,0.397853,0.048587,2896.011797,432.556237,3.241186,0.570499,15.561779,6.005561,8514.760088,2443.288122,3248.225128,525.014168,0.754661,0.019773,0.115707,0.029295,0.079093,0.149669,174.164671,0.746833,0.432489,3.180363,-1.219951,0.924821,-0.30572,0.514347,-0.179275,0.139765,-0.025126,0.159467,0.096282,0.158138,0.020482,-0.080306,0.29471,0.260117,0.290696,0.309768,0.224176,0.19307,0.200728,0.176068,0.173691,0.184327,0.182086,0.160572,0.172136,5.292117,1.649196,39.068528,14.082857,407.703311,0.479351,0.117431,-0.046284,0.075834,0.142923,0.094219
Expanded,Suspense Film17,Sound Effect,84,H,4.916666667,5.791666667,5.46 ,0.05314,0.028819,0.01903,115.892157,15.28219,0.103328,1.666667,3.433246,2326.59996,563.075454,0.687736,0.173211,1803.771881,283.608503,4.39413,1.319889,36.701833,16.579351,4844.114781,1057.665409,3370.982406,825.486561,0.682868,0.045502,0.052579,0.018351,0.096952,0.156143,78.131912,0.758456,0.317531,0.835236,-2.319225,-0.147345,-1.392872,-0.366468,-1.011295,-0.089472,0.162393,0.324179,-0.49804,-0.13622,0.154096,-0.081225,1.294072,0.497068,0.446978,0.332665,0.252289,0.284394,0.26461,0.283982,0.26129,0.202887,0.230651,0.209261,0.191651,5.565029,1.753077,44.08304,25.177503,826.501146,0.538789,0.127327,-0.05213,0.096589,0.212506,0.176052
Expanded,Airplane2,Transport,85,F,4,4.5,4.67 ,0.100363,0.033859,0.009161,91.891541,3.317482,0.368392,1.333333,1.906013,559.594131,113.202979,0.049282,0.013588,1833.921479,373.214454,7.952571,1.558257,77.926279,32.988492,1506.873733,507.696316,543.690855,144.087456,0.52188,0.034317,0.038556,0.012285,0.081017,0.147067,147.437925,0.949925,0.427991,5.014468,0.822614,0.980365,0.301163,0.21317,0.014421,0.115589,0.136535,0.175118,0.151454,0.125414,0.04297,0.086307,0.389828,0.315278,0.258981,0.334579,0.275286,0.271855,0.184614,0.20247,0.202178,0.171211,0.155066,0.165793,0.163122,4.976051,2.577759,19.750965,5.736339,590.140217,0.524731,0.107982,-0.022645,0.075345,0.126705,0.123461
